bootstrap_draw,total_event_copies,multi_horizon_captured_events,matched_60_day_base_captured_events,event_coverage_difference
2016,700,269,272,-0.0042857142857142
2017,714,246,254,-0.011204481792717
2018,710,283,292,-0.0126760563380281
2019,786,289,297,-0.010178117048346
2020,676,283,291,-0.0118343195266272
2021,672,232,248,-0.0238095238095238
2022,701,283,293,-0.014265335235378
2023,652,249,257,-0.0122699386503067
2024,686,264,282,-0.0262390670553935
2025,765,285,296,-0.0143790849673202
2026,677,250,257,-0.0103397341211226
2027,674,241,244,-0.0044510385756676
2028,760,316,330,-0.0184210526315789
2029,758,304,320,-0.021108179419525
2030,724,266,268,-0.0027624309392265
2031,648,261,271,-0.015432098765432
2032,735,257,270,-0.0176870748299319
2033,751,296,305,-0.0119840213049267
2034,724,300,302,-0.0027624309392265
2035,819,297,316,-0.0231990231990232
2036,753,273,288,-0.0199203187250996
2037,662,252,260,-0.0120845921450151
2038,709,251,266,-0.0211565585331452
2039,760,282,292,-0.0131578947368421
2040,699,277,288,-0.0157367668097281
2041,784,273,278,-0.0063775510204081
2042,634,283,288,-0.0078864353312302
2043,785,298,314,-0.0203821656050955
2044,727,243,259,-0.0220082530949105
2045,668,252,263,-0.0164670658682634
2046,631,231,238,-0.011093502377179
2047,647,261,270,-0.0139103554868624
2048,689,257,265,-0.011611030478955
2049,800,300,298,0.0025
2050,712,286,295,-0.0126404494382022
2051,747,276,290,-0.0187416331994645
2052,704,272,277,-0.0071022727272727
2053,764,298,305,-0.0091623036649214
2054,657,240,249,-0.0136986301369863
2055,598,219,223,-0.0066889632107023
2056,711,274,283,-0.0126582278481012
2057,698,266,279,-0.0186246418338108
2058,818,342,350,-0.0097799511002444
2059,721,274,281,-0.0097087378640776
2060,776,296,300,-0.0051546391752577
2061,688,264,271,-0.0101744186046511
2062,855,299,315,-0.0187134502923976
2063,693,255,271,-0.023088023088023
2064,660,252,261,-0.0136363636363636
2065,678,247,257,-0.0147492625368731
2066,694,263,290,-0.0389048991354466
2067,656,231,247,-0.024390243902439
2068,736,260,274,-0.0190217391304347
2069,809,318,334,-0.0197775030902348
2070,642,246,250,-0.0062305295950155
2071,697,286,286,0.0
2072,677,258,270,-0.017725258493353
2073,650,268,276,-0.0123076923076923
2074,722,276,279,-0.0041551246537396
2075,693,292,298,-0.0086580086580086
2076,637,242,254,-0.0188383045525902
2077,678,263,279,-0.023598820058997
2078,673,273,273,0.0
2079,695,271,275,-0.0057553956834532
2080,669,259,265,-0.0089686098654708
2081,702,282,291,-0.0128205128205128
2082,683,255,266,-0.0161054172767203
2083,656,248,254,-0.0091463414634146
2084,672,282,292,-0.0148809523809523
2085,768,301,315,-0.0182291666666666
2086,674,252,270,-0.0267062314540059
2087,665,246,260,-0.0210526315789473
2088,679,263,267,-0.0058910162002945
2089,648,235,247,-0.0185185185185185
2090,735,263,273,-0.0136054421768707
2091,766,274,293,-0.0248041775456919
2092,723,280,286,-0.0082987551867219
2093,684,271,277,-0.0087719298245614
2094,701,288,296,-0.0114122681883024
2095,687,260,272,-0.0174672489082969
2096,714,258,263,-0.0070028011204481
2097,660,273,276,-0.0045454545454545
2098,725,278,290,-0.016551724137931
2099,714,247,265,-0.0252100840336134
2100,626,240,251,-0.0175718849840255
2101,692,264,273,-0.0130057803468208
2102,762,283,296,-0.0170603674540682
2103,775,306,316,-0.0129032258064516
2104,675,248,263,-0.0222222222222222
2105,645,249,254,-0.0077519379844961
2106,709,265,277,-0.0169252468265162
2107,746,294,302,-0.0107238605898123
2108,684,254,262,-0.0116959064327485
2109,662,235,253,-0.0271903323262839
2110,741,260,266,-0.0080971659919028
2111,691,262,266,-0.0057887120115774
2112,743,282,298,-0.0215343203230148
2113,623,254,266,-0.0192616372391653
2114,707,258,270,-0.0169731258840169
2115,758,303,319,-0.021108179419525
2116,708,270,280,-0.0141242937853107
2117,712,278,287,-0.0126404494382022
2118,715,256,273,-0.0237762237762237
2119,583,257,273,-0.0274442538593482
2120,812,310,314,-0.0049261083743842
2121,707,280,291,-0.0155586987270155
2122,733,274,287,-0.0177353342428376
2123,638,248,266,-0.0282131661442006
2124,808,282,296,-0.0173267326732673
2125,739,278,281,-0.0040595399188092
2126,626,232,239,-0.011182108626198
2127,677,270,282,-0.017725258493353
2128,703,280,284,-0.0056899004267425
2129,645,266,272,-0.0093023255813953
2130,689,249,262,-0.0188679245283018
2131,683,273,276,-0.0043923865300146
2132,712,274,279,-0.0070224719101123
2133,683,261,269,-0.0117130307467057
2134,670,283,288,-0.0074626865671641
2135,679,276,283,-0.0103092783505154
2136,697,279,286,-0.0100430416068866
2137,715,292,304,-0.0167832167832167
2138,709,251,256,-0.007052186177715
2139,726,278,286,-0.0110192837465564
2140,736,267,275,-0.0108695652173913
2141,624,244,253,-0.0144230769230769
2142,724,272,283,-0.0151933701657458
2143,717,267,286,-0.0264993026499302
2144,698,266,274,-0.0114613180515759
2145,763,274,291,-0.0222804718217562
2146,748,281,295,-0.0187165775401069
2147,611,253,261,-0.0130932896890343
2148,748,266,273,-0.0093582887700534
2149,597,223,241,-0.0301507537688442
2150,740,282,294,-0.0162162162162162
2151,703,262,268,-0.0085348506401137
2152,693,259,267,-0.0115440115440115
2153,734,306,321,-0.0204359673024523
2154,686,267,273,-0.0087463556851311
2155,659,271,281,-0.015174506828528
2156,673,263,271,-0.0118870728083209
2157,667,283,289,-0.0089955022488755
2158,725,293,307,-0.0193103448275862
2159,692,246,261,-0.0216763005780346
2160,756,281,291,-0.0132275132275132
2161,708,245,256,-0.0155367231638418
2162,696,292,296,-0.0057471264367816
2163,645,236,239,-0.0046511627906976
2164,714,269,283,-0.0196078431372549
2165,740,298,304,-0.0081081081081081
2166,743,274,289,-0.0201884253028263
2167,702,262,270,-0.0113960113960113
2168,689,266,273,-0.0101596516690856
2169,691,287,298,-0.0159189580318379
2170,704,262,272,-0.0142045454545454
2171,777,269,280,-0.0141570141570141
2172,717,271,281,-0.0139470013947001
2173,677,265,275,-0.0147710487444608
2174,665,268,278,-0.0150375939849624
2175,700,232,246,-0.02
2176,729,275,283,-0.0109739368998628
2177,640,244,252,-0.0125
2178,712,275,284,-0.0126404494382022
2179,684,254,263,-0.0131578947368421
2180,662,255,265,-0.0151057401812688
2181,718,256,269,-0.0181058495821727
2182,672,282,286,-0.0059523809523809
2183,647,246,256,-0.0154559505409582
2184,721,282,292,-0.0138696255201109
2185,732,282,296,-0.0191256830601092
2186,625,254,269,-0.024
2187,749,304,313,-0.0120160213618157
2188,733,269,297,-0.0381991814461118
2189,702,271,282,-0.0156695156695156
2190,634,259,269,-0.0157728706624605
2191,719,276,278,-0.0027816411682892
2192,700,257,269,-0.0171428571428571
2193,683,249,256,-0.0102489019033674
2194,802,300,307,-0.0087281795511221
2195,643,253,269,-0.0248833592534992
2196,730,304,312,-0.010958904109589
2197,640,239,247,-0.0125
2198,631,231,245,-0.0221870047543581
2199,665,229,230,-0.0015037593984962
2200,635,232,241,-0.0141732283464566
2201,703,262,273,-0.0156472261735419
2202,686,264,274,-0.0145772594752186
2203,709,271,276,-0.007052186177715
2204,620,253,264,-0.0177419354838709
2205,727,286,297,-0.015130674002751
2206,662,260,273,-0.0196374622356495
2207,635,255,267,-0.0188976377952755
2208,676,238,253,-0.022189349112426
2209,657,253,260,-0.0106544901065449
2210,727,267,276,-0.0123796423658872
2211,666,248,243,0.0075075075075075
2212,684,261,268,-0.0102339181286549
2213,736,289,304,-0.0203804347826086
2214,606,230,243,-0.0214521452145214
2215,712,259,277,-0.0252808988764044
2216,662,264,273,-0.0135951661631419
2217,719,283,296,-0.0180806675938803
2218,764,266,265,0.0013089005235602
2219,744,293,304,-0.0147849462365591
2220,677,268,291,-0.0339734121122599
2221,746,289,294,-0.0067024128686327
2222,727,266,272,-0.0082530949105914
2223,669,264,275,-0.0164424514200298
2224,710,265,267,-0.0028169014084507
2225,685,271,278,-0.0102189781021897
2226,604,232,236,-0.0066225165562913
2227,584,236,256,-0.0342465753424657
2228,723,276,283,-0.0096818810511756
2229,754,285,295,-0.013262599469496
2230,662,230,249,-0.0287009063444108
2231,677,252,260,-0.0118168389955686
2232,665,254,266,-0.0180451127819548
2233,770,287,302,-0.0194805194805194
2234,692,272,278,-0.0086705202312138
2235,717,270,278,-0.0111576011157601
2236,655,262,268,-0.0091603053435114
2237,684,262,270,-0.0116959064327485
2238,788,301,305,-0.0050761421319796
2239,599,241,244,-0.005008347245409
2240,694,250,264,-0.0201729106628242
2241,711,262,274,-0.0168776371308016
2242,695,271,278,-0.0100719424460431
2243,746,277,289,-0.0160857908847185
2244,793,304,311,-0.008827238335435
2245,679,257,269,-0.0176730486008836
2246,671,247,251,-0.0059612518628912
2247,726,291,313,-0.0303030303030303
2248,750,256,258,-0.0026666666666666
2249,656,250,255,-0.0076219512195121
2250,689,273,279,-0.0087082728592162
2251,632,226,231,-0.0079113924050632
2252,648,260,262,-0.0030864197530864
2253,714,288,295,-0.0098039215686274
2254,718,285,291,-0.0083565459610027
2255,597,234,232,0.0033500837520938
2256,651,241,252,-0.0168970814132104
2257,616,253,265,-0.0194805194805194
2258,684,258,267,-0.0131578947368421
2259,741,279,288,-0.0121457489878542
2260,758,292,300,-0.0105540897097625
2261,714,269,271,-0.0028011204481792
2262,718,283,290,-0.0097493036211699
2263,726,278,284,-0.0082644628099173
2264,661,248,262,-0.021180030257186
2265,706,277,286,-0.0127478753541076
2266,707,270,282,-0.0169731258840169
2267,646,233,244,-0.0170278637770897
2268,790,307,318,-0.0139240506329113
2269,739,289,294,-0.006765899864682
2270,676,284,292,-0.0118343195266272
2271,671,243,255,-0.0178837555886736
2272,593,228,235,-0.0118043844856661
2273,620,243,245,-0.0032258064516129
2274,632,254,262,-0.0126582278481012
2275,676,286,295,-0.0133136094674556
2276,796,301,311,-0.0125628140703517
2277,655,255,258,-0.0045801526717557
2278,717,259,271,-0.0167364016736401
2279,711,273,285,-0.0168776371308016
2280,734,266,272,-0.0081743869209809
2281,651,231,238,-0.010752688172043
2282,771,302,316,-0.0181582360570687
2283,714,263,274,-0.0154061624649859
2284,645,264,274,-0.0155038759689922
2285,670,250,266,-0.0238805970149253
2286,699,264,271,-0.0100143061516452
2287,712,274,279,-0.0070224719101123
2288,628,246,253,-0.0111464968152866
2289,714,262,273,-0.0154061624649859
2290,690,257,262,-0.0072463768115942
2291,679,252,252,0.0
2292,717,262,270,-0.0111576011157601
2293,698,272,280,-0.0114613180515759
2294,779,293,305,-0.0154043645699614
2295,767,274,280,-0.0078226857887874
2296,652,240,244,-0.0061349693251533
2297,658,273,282,-0.0136778115501519
2298,680,241,252,-0.0161764705882352
2299,623,247,251,-0.0064205457463884
2300,669,260,269,-0.0134529147982062
2301,677,268,275,-0.0103397341211226
2302,703,224,237,-0.0184921763869132
2303,779,277,284,-0.0089858793324775
2304,731,275,279,-0.0054719562243502
2305,702,275,278,-0.0042735042735042
2306,654,256,263,-0.010703363914373
2307,728,279,279,0.0
2308,674,242,252,-0.0148367952522255
2309,697,237,244,-0.0100430416068866
2310,632,237,249,-0.0189873417721519
2311,625,257,268,-0.0176
2312,672,256,266,-0.0148809523809523
2313,630,220,225,-0.0079365079365079
2314,597,230,238,-0.0134003350083752
2315,709,240,248,-0.0112834978843441
2316,636,256,268,-0.0188679245283018
2317,684,274,283,-0.0131578947368421
2318,715,269,276,-0.0097902097902097
2319,731,274,280,-0.0082079343365253
2320,636,235,243,-0.0125786163522012
2321,707,256,261,-0.007072135785007
2322,744,264,271,-0.0094086021505376
2323,738,273,284,-0.0149051490514905
2324,667,268,278,-0.0149925037481259
2325,685,262,271,-0.0131386861313868
2326,673,240,250,-0.0148588410104011
2327,764,299,312,-0.0170157068062827
2328,630,246,252,-0.0095238095238095
2329,605,240,249,-0.0148760330578512
2330,689,263,266,-0.0043541364296081
2331,803,294,299,-0.0062266500622665
2332,705,268,275,-0.0099290780141843
2333,710,265,271,-0.0084507042253521
2334,808,305,320,-0.0185643564356435
2335,724,277,293,-0.0220994475138121
2336,723,262,274,-0.0165975103734439
2337,718,285,295,-0.0139275766016713
2338,685,264,276,-0.0175182481751824
2339,657,269,266,0.0045662100456621
2340,591,252,255,-0.0050761421319796
2341,598,247,249,-0.0033444816053511
2342,665,250,261,-0.0165413533834586
2343,749,282,292,-0.0133511348464619
2344,647,240,254,-0.0216383307573415
2345,674,284,291,-0.0103857566765578
2346,767,267,281,-0.0182529335071707
2347,616,267,272,-0.0081168831168831
2348,639,239,249,-0.0156494522691705
2349,803,321,333,-0.0149439601494396
2350,681,247,263,-0.0234948604992657
2351,678,274,280,-0.0088495575221238
2352,695,252,261,-0.0129496402877697
2353,719,273,275,-0.0027816411682892
2354,631,234,247,-0.0206022187004754
2355,597,226,234,-0.0134003350083752
2356,686,262,278,-0.0233236151603498
2357,720,258,273,-0.0208333333333333
2358,615,247,256,-0.0146341463414634
2359,648,266,274,-0.0123456790123456
2360,684,256,265,-0.0131578947368421
2361,793,276,288,-0.0151324085750315
2362,740,292,296,-0.0054054054054054
2363,683,234,248,-0.0204978038067349
2364,666,236,250,-0.021021021021021
2365,646,263,266,-0.0046439628482972
2366,682,255,270,-0.0219941348973607
2367,665,273,277,-0.0060150375939849
2368,681,241,242,-0.0014684287812041
2369,672,265,264,0.0014880952380952
2370,707,268,274,-0.0084865629420084
2371,659,242,246,-0.0060698027314112
2372,725,269,279,-0.0137931034482758
2373,654,248,250,-0.0030581039755351
2374,653,256,263,-0.010719754977029
2375,717,254,270,-0.0223152022315202
2376,649,257,270,-0.0200308166409861
2377,704,260,259,0.0014204545454545
2378,747,281,289,-0.0107095046854083
2379,661,266,274,-0.0121028744326777
2380,682,248,269,-0.0307917888563049
2381,731,277,285,-0.0109439124487004
2382,748,280,292,-0.0160427807486631
2383,704,252,258,-0.0085227272727272
2384,657,288,302,-0.0213089802130898
2385,698,263,271,-0.0114613180515759
2386,621,248,259,-0.0177133655394524
2387,717,268,280,-0.0167364016736401
2388,712,255,261,-0.0084269662921348
2389,764,302,305,-0.0039267015706806
2390,655,254,259,-0.0076335877862595
2391,714,250,265,-0.0210084033613445
2392,782,277,290,-0.0166240409207161
2393,707,263,270,-0.0099009900990099
2394,705,251,266,-0.0212765957446808
2395,731,276,295,-0.0259917920656634
2396,774,305,310,-0.0064599483204134
2397,649,242,257,-0.0231124807395993
2398,647,251,256,-0.0077279752704791
2399,685,265,271,-0.0087591240875912
2400,737,285,293,-0.010854816824966
2401,688,261,263,-0.002906976744186
2402,684,274,284,-0.0146198830409356
2403,681,240,250,-0.0146842878120411
2404,724,258,267,-0.0124309392265193
2405,667,270,276,-0.0089955022488755
2406,756,293,301,-0.0105820105820105
2407,671,224,240,-0.0238450074515648
2408,742,300,315,-0.0202156334231805
2409,704,290,300,-0.0142045454545454
2410,621,239,246,-0.0112721417069243
2411,744,283,290,-0.0094086021505376
2412,652,273,280,-0.0107361963190184
2413,736,256,260,-0.0054347826086956
2414,722,282,291,-0.0124653739612188
2415,752,287,296,-0.0119680851063829
2416,703,281,292,-0.0156472261735419
2417,738,284,294,-0.013550135501355
2418,736,261,261,0.0
2419,776,286,300,-0.018041237113402
2420,600,235,244,-0.015
2421,699,250,253,-0.0042918454935622
2422,624,215,225,-0.016025641025641
2423,737,267,274,-0.0094979647218453
2424,676,243,248,-0.007396449704142
2425,771,302,315,-0.0168612191958495
2426,718,279,294,-0.0208913649025069
2427,700,288,292,-0.0057142857142857
2428,640,223,236,-0.0203125
2429,636,254,268,-0.0220125786163522
2430,738,278,285,-0.0094850948509485
2431,746,270,278,-0.0107238605898123
2432,698,260,273,-0.0186246418338108
2433,816,313,319,-0.0073529411764705
2434,683,252,258,-0.0087847730600292
2435,630,258,264,-0.0095238095238095
2436,647,254,265,-0.017001545595054
2437,711,247,259,-0.0168776371308016
2438,754,291,296,-0.006631299734748
2439,774,286,305,-0.024547803617571
2440,752,273,276,-0.0039893617021276
2441,752,267,279,-0.0159574468085106
2442,737,270,278,-0.010854816824966
2443,676,272,284,-0.0177514792899408
2444,658,224,241,-0.0258358662613981
2445,782,290,294,-0.0051150895140664
2446,619,247,258,-0.0177705977382875
2447,701,263,277,-0.0199714693295292
2448,729,288,290,-0.0027434842249657
2449,647,241,246,-0.0077279752704791
2450,730,253,255,-0.0027397260273972
2451,664,251,255,-0.0060240963855421
2452,685,272,279,-0.0102189781021897
2453,674,262,273,-0.016320474777448
2454,654,246,250,-0.0061162079510703
2455,641,246,258,-0.0187207488299532
2456,532,212,222,-0.018796992481203
2457,708,273,278,-0.0070621468926553
2458,611,254,266,-0.0196399345335515
2459,703,270,287,-0.0241820768136557
2460,707,277,285,-0.0113154172560113
2461,726,294,297,-0.0041322314049586
2462,712,278,287,-0.0126404494382022
2463,656,237,250,-0.0198170731707317
2464,669,265,286,-0.0313901345291479
2465,722,268,279,-0.0152354570637119
2466,804,302,313,-0.0136815920398009
2467,762,283,279,0.0052493438320209
2468,768,268,280,-0.015625
2469,745,262,274,-0.0161073825503355
2470,741,270,289,-0.0256410256410256
2471,688,254,265,-0.0159883720930232
2472,701,260,276,-0.0228245363766048
2473,734,278,279,-0.0013623978201634
2474,654,245,253,-0.0122324159021406
2475,649,233,251,-0.0277349768875192
2476,657,270,272,-0.0030441400304414
2477,626,262,274,-0.0191693290734824
2478,714,277,287,-0.0140056022408963
2479,756,279,286,-0.0092592592592592
2480,717,254,268,-0.0195258019525801
2481,694,262,272,-0.0144092219020172
2482,763,290,298,-0.0104849279161205
2483,711,296,304,-0.0112517580872011
2484,725,296,301,-0.0068965517241379
2485,710,269,285,-0.0225352112676056
2486,766,300,307,-0.0091383812010443
2487,742,293,311,-0.0242587601078167
2488,722,261,272,-0.0152354570637119
2489,683,260,270,-0.0146412884333821
2490,664,274,276,-0.003012048192771
2491,664,250,259,-0.0135542168674698
2492,758,281,291,-0.0131926121372031
2493,787,297,315,-0.0228716645489199
2494,752,301,298,0.0039893617021276
2495,712,257,265,-0.0112359550561797
2496,708,291,298,-0.0098870056497175
2497,692,274,281,-0.0101156069364161
2498,610,239,251,-0.0196721311475409
2499,627,247,247,0.0
2500,708,257,268,-0.0155367231638418
2501,708,242,261,-0.0268361581920903
2502,663,258,268,-0.0150829562594268
2503,664,245,254,-0.0135542168674698
2504,740,277,286,-0.0121621621621621
2505,662,239,253,-0.0211480362537764
2506,655,253,261,-0.0122137404580152
