bootstrap_draw,total_event_copies,captured__primary_31_60__multi_horizon,captured__primary_31_60__direct_60_day,capture_rate_difference__primary_31_60,captured__secondary_1_60__multi_horizon,captured__secondary_1_60__direct_60_day,capture_rate_difference__secondary_1_60
1886,741,273,256,0.022941970310391357,472,346,0.1700404858299595
1887,675,243,152,0.1348148148148148,408,227,0.26814814814814814
1888,763,303,236,0.08781127129750982,479,311,0.22018348623853212
1889,726,266,182,0.11570247933884298,488,242,0.3388429752066116
1890,746,245,185,0.08042895442359249,466,257,0.28016085790884715
1891,704,263,200,0.08948863636363635,451,294,0.22301136363636365
1892,661,266,196,0.10590015128593039,433,284,0.22541603630862328
1893,679,244,196,0.07069219440353464,408,293,0.1693667157584683
1894,692,244,192,0.07514450867052025,433,287,0.21098265895953755
1895,774,292,241,0.06589147286821706,510,342,0.21705426356589141
1896,753,289,225,0.08499335989375828,471,310,0.2138114209827357
1897,699,269,188,0.11587982832618027,461,272,0.27038626609442057
1898,646,248,206,0.06501547987616096,403,270,0.20588235294117646
1899,647,235,188,0.07264296754250388,393,262,0.2024729520865533
1900,715,268,186,0.11468531468531468,471,293,0.24895104895104897
1901,685,247,193,0.07883211678832114,446,286,0.23357664233576647
1902,722,248,191,0.0789473684210526,446,275,0.23684210526315785
1903,735,283,213,0.09523809523809523,489,308,0.24625850340136052
1904,703,265,216,0.06970128022759603,442,297,0.20625889046941676
1905,698,259,208,0.07306590257879653,439,312,0.18194842406876788
1906,709,270,195,0.10578279266572638,451,274,0.24964739069111425
1907,720,252,211,0.05694444444444441,457,305,0.21111111111111108
1908,707,266,193,0.10325318246110327,448,276,0.2432814710042433
1909,688,238,182,0.08139534883720928,417,260,0.2281976744186046
1910,790,293,198,0.120253164556962,508,286,0.2810126582278481
1911,618,242,198,0.07119741100323623,416,278,0.22330097087378642
1912,675,266,173,0.13777777777777778,462,277,0.274074074074074
1913,648,247,216,0.04783950617283955,408,299,0.1682098765432099
1914,736,279,207,0.09782608695652173,486,292,0.26358695652173914
1915,725,285,211,0.10206896551724137,438,298,0.19310344827586207
1916,640,248,182,0.10312500000000002,382,263,0.18593750000000003
1917,691,242,175,0.09696092619392188,411,248,0.23589001447178004
1918,715,261,201,0.0839160839160839,468,307,0.22517482517482518
1919,704,247,225,0.03125,432,296,0.19318181818181818
1920,694,268,200,0.09798270893371758,453,295,0.2276657060518732
1921,681,262,232,0.04405286343612336,443,326,0.171806167400881
1922,622,252,209,0.06913183279742768,384,282,0.16398713826366562
1923,707,290,249,0.057991513437057995,474,337,0.1937765205091937
1924,715,250,199,0.07132867132867132,462,293,0.2363636363636364
1925,681,278,233,0.06607929515418504,424,296,0.18795888399412625
1926,672,247,200,0.06994047619047622,420,282,0.20535714285714285
1927,710,274,218,0.07887323943661972,455,311,0.2028169014084507
1928,722,280,232,0.06648199445983383,465,329,0.18836565096952906
1929,658,259,207,0.07902735562310031,430,281,0.2264437689969605
1930,702,270,217,0.07549857549857553,434,293,0.20085470085470086
1931,691,241,223,0.026049204052098374,409,300,0.15774240231548486
1932,633,249,207,0.06635071090047395,398,270,0.20221169036334913
1933,568,236,184,0.09154929577464788,378,271,0.18838028169014087
1934,734,285,206,0.10762942779291557,462,290,0.23433242506811985
1935,651,255,199,0.08602150537634412,442,275,0.25652841781874036
1936,685,255,218,0.05401459854014595,447,307,0.2043795620437956
1937,607,245,205,0.0658978583196046,373,275,0.16144975288303132
1938,663,230,190,0.0603318250377074,407,267,0.2111613876319759
1939,605,238,187,0.08429752066115703,379,257,0.20165289256198343
1940,639,246,192,0.08450704225352113,416,262,0.2410015649452269
1941,715,270,187,0.11608391608391605,472,259,0.29790209790209793
1942,620,239,181,0.09354838709677421,405,243,0.26129032258064516
1943,678,255,190,0.09587020648967548,409,278,0.19321533923303835
1944,701,282,206,0.108416547788873,449,274,0.24964336661911551
1945,741,284,214,0.09446693657219973,494,315,0.24156545209176783
1946,678,251,209,0.06194690265486724,413,285,0.1887905604719764
1947,801,322,234,0.10986267166042446,514,325,0.2359550561797753
1948,688,271,220,0.07412790697674415,423,288,0.1962209302325581
1949,603,235,199,0.05970149253731344,385,277,0.17910447761194026
1950,722,243,168,0.10387811634349031,442,250,0.2659279778393352
1951,639,249,180,0.107981220657277,392,259,0.20813771517996865
1952,662,255,218,0.0558912386706949,444,304,0.2114803625377643
1953,809,299,226,0.09023485784919655,525,325,0.24721878862793573
1954,729,263,216,0.06447187928669412,435,304,0.1796982167352537
1955,704,266,219,0.06676136363636365,453,297,0.22159090909090906
1956,675,253,207,0.06814814814814818,434,278,0.2311111111111111
1957,648,251,172,0.12191358024691357,402,268,0.2067901234567901
1958,669,242,190,0.07772795216741407,397,274,0.1838565022421525
1959,644,230,164,0.10248447204968947,387,244,0.22204968944099385
1960,661,241,178,0.09531013615733736,415,257,0.23903177004538578
1961,631,227,157,0.11093502377179079,368,239,0.2044374009508716
1962,671,245,205,0.05961251862891204,415,300,0.1713859910581222
1963,840,310,236,0.08809523809523812,547,319,0.27142857142857146
1964,729,273,201,0.09876543209876543,443,279,0.224965706447188
1965,698,259,195,0.09169054441260743,446,298,0.2120343839541548
1966,719,266,219,0.06536856745479835,478,293,0.25730180806675945
1967,627,244,185,0.09409888357256779,394,282,0.17862838915470491
1968,679,252,199,0.0780559646539028,416,295,0.1782032400589102
1969,742,265,194,0.09568733153638814,464,292,0.2318059299191375
1970,644,247,186,0.09472049689440992,401,257,0.22360248447204972
1971,670,264,204,0.08955223880597019,414,281,0.19850746268656722
1972,687,254,218,0.05240174672489084,427,295,0.19213973799126643
1973,699,266,203,0.09012875536480686,441,306,0.1931330472103004
1974,796,287,220,0.08417085427135679,497,304,0.24246231155778897
1975,789,306,221,0.10773130544993659,512,304,0.2636248415716096
1976,700,250,208,0.06,421,291,0.18571428571428572
1977,826,302,290,0.014527845036319598,514,394,0.1452784503631962
1978,754,285,217,0.09018567639257297,469,300,0.22413793103448276
1979,725,270,210,0.08275862068965517,462,291,0.23586206896551726
1980,661,259,191,0.10287443267776097,433,267,0.2511346444780635
1981,666,256,198,0.08708708708708707,393,275,0.17717717717717713
1982,667,236,198,0.05697151424287855,387,261,0.1889055472263868
1983,721,289,213,0.10540915395284328,460,292,0.23300970873786414
1984,644,240,180,0.09316770186335405,366,263,0.15993788819875776
1985,732,276,190,0.11748633879781417,467,279,0.2568306010928962
1986,673,269,200,0.10252600297176823,445,275,0.2526002971768202
1987,677,281,217,0.09453471196454949,434,294,0.20679468242245197
1988,704,243,187,0.07954545454545453,407,261,0.20738636363636365
1989,676,263,177,0.1272189349112426,438,287,0.22337278106508873
1990,657,265,210,0.0837138508371385,404,268,0.2070015220700152
1991,695,248,204,0.06330935251798564,450,287,0.23453237410071942
1992,695,247,196,0.07338129496402879,447,295,0.21870503597122304
1993,805,329,245,0.10434782608695653,550,353,0.2447204968944099
1994,692,273,230,0.06213872832369943,419,300,0.17196531791907516
1995,748,293,220,0.09759358288770054,501,329,0.22994652406417115
1996,762,275,200,0.09842519685039369,502,294,0.27296587926509186
1997,573,226,185,0.07155322862129143,379,258,0.21116928446771382
1998,652,256,191,0.09969325153374237,420,284,0.20858895705521469
1999,786,270,207,0.08015267175572521,499,292,0.26335877862595425
2000,760,288,187,0.1328947368421053,486,266,0.2894736842105263
2001,764,300,228,0.09424083769633512,498,316,0.23821989528795812
2002,663,267,208,0.08898944193061842,401,287,0.171945701357466
2003,710,243,166,0.10845070422535211,413,245,0.23661971830985917
2004,611,248,176,0.11783960720130932,404,255,0.24386252045826518
2005,724,289,228,0.08425414364640887,470,324,0.20165745856353584
2006,692,254,199,0.07947976878612717,451,277,0.2514450867052023
2007,668,258,196,0.09281437125748504,441,304,0.20508982035928142
2008,591,240,179,0.10321489001692047,379,246,0.22504230118443314
2009,784,297,230,0.08545918367346939,504,336,0.21428571428571436
2010,769,280,196,0.10923276983094926,501,286,0.2795838751625488
2011,695,273,201,0.10359712230215828,458,285,0.24892086330935248
2012,750,272,218,0.07200000000000001,467,302,0.22000000000000003
2013,799,290,230,0.07509386733416773,474,331,0.178973717146433
2014,607,201,160,0.06754530477759474,346,234,0.18451400329489293
2015,690,272,229,0.062318840579710155,464,312,0.22028985507246374
2016,700,269,196,0.10428571428571426,464,281,0.2614285714285714
2017,714,246,165,0.11344537815126049,443,263,0.25210084033613445
2018,710,283,211,0.10140845070422538,449,295,0.21690140845070427
2019,786,289,230,0.07506361323155214,514,311,0.2582697201017812
2020,676,283,202,0.11982248520710054,465,278,0.27662721893491127
2021,672,232,206,0.038690476190476164,404,285,0.17708333333333331
2022,701,283,231,0.07417974322396576,427,312,0.16405135520684738
2023,652,249,183,0.1012269938650307,413,261,0.2331288343558282
2024,686,264,227,0.053935860058309026,445,295,0.21865889212827988
2025,765,285,237,0.06274509803921569,489,316,0.22614379084967318
2026,677,250,200,0.07385524372230429,400,276,0.18316100443131467
2027,674,241,171,0.10385756676557867,420,245,0.25964391691394656
2028,760,316,239,0.10131578947368425,514,314,0.2631578947368421
2029,758,304,218,0.11345646437994722,474,304,0.22427440633245388
2030,724,266,208,0.08011049723756908,473,312,0.22237569060773477
2031,648,261,207,0.08333333333333337,435,310,0.1929012345679012
2032,735,257,197,0.08163265306122452,442,289,0.2081632653061224
2033,751,296,235,0.08122503328894809,470,325,0.1930758988015978
2034,724,300,188,0.15469613259668508,509,286,0.30801104972375687
2035,819,297,230,0.0818070818070818,526,341,0.22588522588522592
2036,753,273,200,0.09694555112881809,439,306,0.17662682602921648
2037,662,252,205,0.07099697885196377,406,271,0.20392749244712993
2038,709,251,226,0.03526093088857546,432,295,0.19322990126939354
2039,760,282,230,0.06842105263157894,486,330,0.20526315789473681
2040,699,277,202,0.1072961373390558,422,267,0.22174535050071525
2041,784,273,198,0.09566326530612246,441,291,0.19132653061224492
2042,634,283,221,0.09779179810725552,431,293,0.21766561514195581
2043,785,298,218,0.10191082802547774,526,306,0.28025477707006363
2044,727,243,211,0.04401650618982117,436,288,0.20357634112792294
2045,668,252,195,0.08532934131736525,432,292,0.20958083832335328
2046,631,231,177,0.08557844690966715,414,248,0.2630744849445325
2047,647,261,194,0.10355486862442037,418,263,0.23956723338485314
2048,689,257,211,0.06676342525399132,432,287,0.2104499274310595
2049,800,300,211,0.11125000000000002,500,296,0.255
2050,712,286,223,0.0884831460674157,474,331,0.2008426966292135
2051,747,276,206,0.09370816599732262,473,298,0.23427041499330653
2052,704,272,202,0.09943181818181818,453,295,0.22443181818181818
2053,764,298,226,0.09424083769633507,508,321,0.24476439790575916
2054,657,240,190,0.076103500761035,416,270,0.2222222222222222
2055,598,219,182,0.061872909698996614,369,252,0.19565217391304351
2056,711,274,190,0.11814345991561181,476,272,0.2869198312236287
2057,698,266,205,0.08739255014326647,448,292,0.2234957020057307
2058,818,342,263,0.0965770171149144,555,353,0.24694376528117357
2059,721,274,213,0.08460471567267686,451,287,0.22746185852981976
2060,776,296,220,0.09793814432989689,524,301,0.2873711340206186
2061,688,264,203,0.08866279069767441,444,280,0.23837209302325585
2062,855,299,220,0.09239766081871348,544,316,0.2666666666666667
2063,693,255,186,0.09956709956709953,456,263,0.2784992784992785
2064,660,252,200,0.0787878787878788,409,280,0.1954545454545455
2065,678,247,178,0.10176991150442477,428,269,0.23451327433628322
2066,694,263,216,0.06772334293948123,403,287,0.16714697406340057
2067,656,231,203,0.042682926829268275,383,275,0.16463414634146345
2068,736,260,202,0.07880434782608697,492,273,0.2975543478260869
2069,809,318,257,0.07540173053152038,512,350,0.2002472187886279
2070,642,246,222,0.03738317757009346,417,303,0.17757009345794394
2071,697,286,228,0.08321377331420376,456,306,0.21520803443328546
2072,677,258,223,0.051698670605613006,433,311,0.18020679468242246
2073,650,268,207,0.09384615384615386,416,288,0.19692307692307692
2074,722,276,199,0.10664819944598342,456,269,0.25900277008310246
2075,693,292,219,0.10533910533910534,443,286,0.22655122655122661
2076,637,242,186,0.08791208791208788,379,260,0.18681318681318682
2077,678,263,224,0.05752212389380529,439,307,0.19469026548672563
2078,673,273,202,0.10549777117384845,446,291,0.23031203566121838
2079,695,271,192,0.11366906474820143,440,264,0.2532374100719424
2080,669,259,218,0.0612855007473842,414,296,0.17638266068759345
2081,702,282,225,0.08119658119658119,452,303,0.21225071225071224
2082,683,255,201,0.07906295754026355,425,280,0.21229868228404103
2083,656,248,193,0.08384146341463417,418,293,0.19054878048780488
2084,672,282,235,0.06994047619047622,426,304,0.181547619047619
2085,768,301,255,0.059895833333333315,483,345,0.1796875
2086,674,252,215,0.054896142433234374,439,308,0.1943620178041543
2087,665,246,198,0.07218045112781957,402,283,0.1789473684210527
2088,679,263,218,0.06627393225331368,442,300,0.2091310751104566
2089,648,235,176,0.0910493827160494,404,262,0.21913580246913578
2090,735,263,223,0.054421768707483,432,298,0.18231292517006809
2091,766,274,198,0.09921671018276762,465,302,0.2127937336814621
2092,723,280,208,0.09958506224066394,454,308,0.20193637621023514
2093,684,271,214,0.08333333333333331,432,300,0.19298245614035087
2094,701,288,215,0.10413694721825961,446,291,0.2211126961483595
2095,687,260,214,0.06695778748180498,436,296,0.2037845705967976
2096,714,258,194,0.08963585434173671,439,273,0.23249299719887961
2097,660,273,193,0.12121212121212122,439,269,0.25757575757575757
2098,725,278,226,0.07172413793103449,464,330,0.18482758620689654
2099,714,247,208,0.05462184873949577,446,302,0.20168067226890757
2100,626,240,175,0.10383386581469645,383,263,0.19169329073482427
2101,692,264,212,0.0751445086705202,426,295,0.18930635838150295
2102,762,283,219,0.08398950131233596,484,306,0.2335958005249344
2103,775,306,243,0.08129032258064517,494,324,0.21935483870967742
2104,675,248,206,0.062222222222222234,428,308,0.1777777777777778
2105,645,249,186,0.09767441860465115,416,257,0.24651162790697673
2106,709,265,215,0.07052186177715092,456,308,0.20874471086036672
2107,746,294,221,0.09785522788203754,500,316,0.24664879356568364
2108,684,254,201,0.07748538011695905,425,285,0.2046783625730994
2109,662,235,178,0.08610271903323263,426,261,0.24924471299093653
2110,741,260,215,0.06072874493927122,453,290,0.21997300944669368
2111,691,262,210,0.07525325615050654,417,285,0.19102749638205496
2112,743,282,224,0.07806191117092864,499,311,0.253028263795424
2113,623,254,206,0.07704654895666135,416,286,0.2086677367576244
2114,707,258,196,0.08769448373408767,441,268,0.2446958981612447
2115,758,303,248,0.07255936675461738,490,326,0.21635883905013192
2116,708,270,216,0.07627118644067793,453,308,0.20480225988700562
2117,712,278,203,0.1053370786516854,443,292,0.2120786516853933
2118,715,256,210,0.06433566433566434,465,302,0.22797202797202792
2119,583,257,214,0.0737564322469983,403,283,0.20583190394511142
2120,812,310,232,0.0960591133004926,538,314,0.27586206896551724
2121,707,280,231,0.06930693069306931,439,310,0.1824611032531825
2122,733,274,200,0.10095497953615279,483,266,0.29604365620736706
2123,638,248,190,0.09090909090909088,404,281,0.19278996865203757
2124,808,282,244,0.047029702970297016,537,345,0.23762376237623767
2125,739,278,193,0.11502029769959404,463,280,0.24763193504736136
2126,626,232,186,0.07348242811501599,387,259,0.20447284345047922
2127,677,270,215,0.08124076809453468,421,290,0.1935007385524372
2128,703,280,211,0.0981507823613087,475,324,0.2147937411095306
2129,645,266,212,0.08372093023255817,425,301,0.19224806201550382
2130,689,249,202,0.06821480406386071,408,286,0.17706821480406387
2131,683,273,218,0.08052708638360173,428,297,0.19180087847730604
2132,712,274,216,0.08146067415730335,440,301,0.19522471910112354
2133,683,261,201,0.08784773060029283,425,278,0.21522693997071746
2134,670,283,208,0.11194029850746268,439,294,0.21641791044776126
2135,679,276,196,0.11782032400589104,402,272,0.1914580265095729
2136,697,279,223,0.08034433285509324,421,292,0.18507890961262552
